query_id,gold_rank,unknown_rank_original_scan,esm,gold_table,gold_row,gold_col,top1_table,top1_row,top1_col,same_table,same_row,same_col,error_class,gold_row_path,gold_col_path,top1_row_path,top1_col_path,dense_score_gold,dense_score_top1,margin_dense,hybrid_score_gold,hybrid_score_top1,margin_hybrid
54dda6e832b100e008a9ca7c318c6445,1,0,1,212,1,1,212,1,1,1,1,1,exact_match,percent > wholesale trade,import participation rate > immigrant-owned firms,percent > wholesale trade,import participation rate > immigrant-owned firms,0.840863,0.840863,0.0,0.996228,0.996228,0.0
5527f2d80537b7f44cfcb241d27fe550,1,0,1,65_20_nsf20316-tab001,4,1,65_20_nsf20316-tab001,4,1,1,1,1,exact_match,domestic r&d performancea > type of r&db > development,2018,domestic r&d performancea > type of r&db > development,2018,0.745376,0.745376,0.0,0.985261,0.985261,0.0
55812efd5c346f7fa232a2c01775233a,1,0,1,2769,3,3,2769,3,3,1,1,1,exact_match,percent > no one was harmed/no financial loss,all territories,percent > no one was harmed/no financial loss,all territories,0.801465,0.801465,0.0,1.0,1.0,0.0
55992a23869dd653b3b818ccbcacd4a1,2,0,0,241_totto27420-4,3,5,241_totto27420-4,3,3,1,1,0,wrong_column,2015 > nc state,passing > td,2015 > nc state,passing > yds,0.668105,0.668408,0.000303,0.96689,0.967305,0.000416
55be570cdc63928b8c4ae7275cb84d31,2,0,0,211,3,0,211,3,2,1,1,0,wrong_column,percent > manufacturing,imports > all firms,percent > manufacturing,imports > canadian-owned firms,0.730124,0.735705,0.00558,0.977919,0.984833,0.006914
56548861df76f2cd50ce25e74cb910fb,13,0,0,349,4,1,347,3,11,0,0,0,wrong_table,correctional service officers,1991 > percent total,ontario,total correctional services > percent female,0.735723,0.663046,-0.072677,0.829827,0.882804,0.052977
56c752e3ea24c61a4e4fa5d71c4c5b98,3,0,0,2446,9,0,2446,9,5,1,1,0,wrong_column,percent > become small > one province or territory,year > t-5,percent > become small > one province or territory,year > t,0.646168,0.65304,0.006872,0.949591,0.961029,0.011439
57d2267e0557f278a4e54354ecf15142,1,0,1,26_138_tab1,0,5,26_138_tab1,0,5,1,1,1,exact_match,all graduate students in surveyed fields,2013,all graduate students in surveyed fields,2013,0.704934,0.704934,0.0,0.993937,0.993937,0.0
57d468e0ad6a2a8520712be7ec8cbcd2,13,0,0,257_totto29093-4,2,7,257_totto29093-4,2,0,1,1,0,wrong_column,bursaspor > 2018-19,total > apps,bursaspor > 2018-19,league > division,0.610028,0.718368,0.10834,0.808484,1.0,0.191516
5803f3826186ee3a261868a9fd31df76,1,0,1,1833,3,0,1833,3,0,1,1,1,exact_match,percentage points > changes in employment shares > construction,men > change between 2000 and 2017 > canada,percentage points > changes in employment shares > construction,men > change between 2000 and 2017 > canada,0.756388,0.756388,0.0,1.0,1.0,0.0
5839d6a5a46d6c60a36aae0f3884f5e3,40,0,0,751,18,1,751,19,0,1,0,0,nearby_cell,calgary cma,as a percent of total female population in each cma/municipality,calgary cma > calgary,as a percent of visible minority females in each cma,0.793183,0.823991,0.030808,0.914697,1.0,0.085303
584e4d960971437dba9edf31d69a114a,80,0,0,2352,41,0,2352,17,1,1,0,0,same_leaf_header,canada > 2017,reported > number,ontario > 2017,unfounded > number,0.728162,0.797535,0.069373,0.896893,1.0,0.103107
592889035cbfbd03fd4d51458e44a098,1,0,1,2103,25,1,2103,25,1,1,1,1,exact_match,"percent > household income > $100,000 and over",2016,"percent > household income > $100,000 and over",2016,0.838594,0.838594,0.0,1.0,1.0,0.0
59731781c9348924886917ea26558edb,10,0,0,180_totto21360-3,1,3,303_totto34868-3,8,3,0,0,0,wrong_table,2016 > cleveland browns,rushing > yds,2016 > dal,rushing > yards,0.626387,0.609717,-0.01667,0.869933,0.972839,0.102906
5995b7ddab790244673919b2ee8cc648,1,0,1,425_totto49081-0,0,0,425_totto49081-0,0,0,1,1,1,exact_match,jan sekpona > men's 800 m,heat > result,jan sekpona > men's 800 m,heat > result,0.649246,0.649246,0.0,1.0,1.0,0.0
59ecc2349c6ea20e62cee7b2633420de,10,0,0,5_totto638-4,6,1,5_totto638-4,6,0,1,1,0,wrong_column,steinbach > 2016-17,league > apps,steinbach > 2016-17,league > division,0.680282,0.751923,0.071642,0.814234,0.974383,0.160149
5a001453c89099de424dbed16720fb31,3,0,0,1771,9,1,1771,13,1,1,0,1,wrong_row,mitigating factors > secondary speakers,percentage points,mitigating factors > use of inuktut at home among non-inuit who do not report it as mother tongue,percentage points,0.696828,0.743913,0.047085,0.939885,0.987399,0.047514
5a07afb90ddf33982435d08b10b68a5d,1,0,1,444,2,3,444,2,3,1,1,1,exact_match,statscannabis average price > all cannabis > of which: illegal cannabis,fourth quarter,statscannabis average price > all cannabis > of which: illegal cannabis,fourth quarter,0.85151,0.85151,0.0,1.0,1.0,0.0
5a49c629798990b6e9a26703f274a152,1,0,1,1336,15,4,1336,15,4,1,1,1,exact_match,"total violent crime > firearms - use of, discharge, pointing",change in rate 2018 to 2019 > percent,"total violent crime > firearms - use of, discharge, pointing",change in rate 2018 to 2019 > percent,0.751252,0.751252,0.0,1.0,1.0,0.0
5a60c10095f261f69212b65c986a8d31,1,0,1,144_69_nscg17-ib19300-tab002,3,2,144_69_nscg17-ib19300-tab002,3,2,1,1,1,exact_match,"race and ethnicity > black, non-hispanic",men > veteran,"race and ethnicity > black, non-hispanic",men > veteran,0.697822,0.697822,0.0,0.899908,0.899908,0.0
5a861345d2206d0a52f25933614cbf61,1,0,1,2543,13,0,2543,13,0,1,1,1,exact_match,percent > 65 to 69 years,female > with transfers,percent > 65 to 69 years,female > with transfers,0.81365,0.81365,0.0,1.0,1.0,0.0
5af2bd9d5712731fdafb66e6af0b40fb,1,0,1,143_69_nscg17-ib19300-tab001,0,0,143_69_nscg17-ib19300-tab001,0,0,1,1,1,exact_match,all college graduates,total,all college graduates,total,0.675128,0.675128,0.0,0.992819,0.992819,0.0
5b9adc53e6fe64a3c4ce2c101b9145e5,2,0,0,933,9,1,933,15,1,1,0,1,wrong_row,completed cases related to drug supply > other drugs,guilty > percent,completed cases related to drug supply > total completed cases related to drug supply,guilty > percent,0.756525,0.758654,0.00213,0.996629,1.0,0.003371
5b9e07da9ea1e4160d4fdd598818d275,2,0,0,1723,8,7,1723,8,6,1,1,0,wrong_column,total - census family status > non-census family household,social and community service workers > percentage,total - census family status > non-census family household,social and community service workers > count,0.775642,0.785265,0.009623,0.988397,1.0,0.011603
5ba26e2d7028c67b4d99bd1c5504a78c,11,0,0,71_totto8450-4,0,1,71_totto8450-4,1,1,1,0,1,wrong_row,change & reform,proportional seats > %,fatah,proportional seats > %,0.584013,0.614459,0.030446,0.760199,0.811287,0.051088
5bbead0227b70f6a625abf5986a91614,1,0,1,170_totto20195-2,5,3,170_totto20195-2,5,3,1,1,1,exact_match,chirine njeim > women's super-g,final > rank,chirine njeim > women's super-g,final > rank,0.699259,0.699259,0.0,1.0,1.0,0.0
5bcf9d3ce0710f037ad102a74f29cccc,1,0,1,1469,4,3,1469,4,3,1,1,1,exact_match,non-official languages > indigenous languages,multiple responses (language spoken at home)1 > percentage,non-official languages > indigenous languages,multiple responses (language spoken at home)1 > percentage,0.74126,0.74126,0.0,1.0,1.0,0.0
5bf2493cf242f7aa1a70778b6e316df1,1,0,1,323_totto36801-2,1,0,323_totto36801-2,1,0,1,1,1,exact_match,none > carl lewis,attempts > 1,none > carl lewis,attempts > 1,0.56364,0.56364,0.0,0.919771,0.919771,0.0
5c0959f0903584ea522a48d58f5006ba,1,0,1,1219,14,0,1219,14,0,1,1,1,exact_match,percent > government-assisted refugees > 1999,number of years since landing or filing a refugee claim > 1,percent > government-assisted refugees > 1999,number of years since landing or filing a refugee claim > 1,0.717217,0.717217,0.0,0.997182,0.997182,0.0
5c146e18a1e3b336c33c7411414b0cee,1,0,1,102_53_nsf19315-tab001,9,0,102_53_nsf19315-tab001,9,0,1,1,1,exact_match,2006-16 annual growth rate (%)a > all industries,total business r&d,2006-16 annual growth rate (%)a > all industries,total business r&d,0.666726,0.666726,0.0,1.0,1.0,0.0
5c28be09dd72a027f813f0cec4655869,1,0,1,1336,48,2,1336,48,2,1,1,1,exact_match,total criminal code traffic violations > drug-impaired driving,2019 > number,total criminal code traffic violations > drug-impaired driving,2019 > number,0.767124,0.767124,0.0,1.0,1.0,0.0
5c2d4206cead6a00b7596d72445dbd60,1,0,1,128_totto15628-4,0,4,128_totto15628-4,0,4,1,1,1,exact_match,"love is dead > released: july 7, 2008 label: island formats: cd, digital download",peak chart positions > us,"love is dead > released: july 7, 2008 label: island formats: cd, digital download",peak chart positions > us,0.646428,0.646428,0.0,1.0,1.0,0.0
5d03c235b64b152eff59daaeee3f3ff4,1,0,1,590_totto67670-0,1,0,590_totto67670-0,1,0,1,1,1,exact_match,chennaiyin > 2015,league > division,chennaiyin > 2015,league > division,0.741519,0.741519,0.0,0.988631,0.988631,0.0
5d2192a16b8eeb27cd47745a000dd11d,3,0,0,1496,39,1,1496,34,1,1,0,1,wrong_row,total offences,guilty > percent,other federal statute offences,guilty > percent,0.773129,0.787879,0.01475,0.98257,0.991169,0.0086
5d2388cb0f4cad375c16033b149e5184,1,0,1,601,1,0,601,1,0,1,1,1,exact_match,25 to 34,%,25 to 34,%,0.70645,0.70645,0.0,1.0,1.0,0.0
5d6f9fb5f899faa422bcf403144a980b,1,0,1,133_64_sdr17-ib-19307-tab003,6,4,133_64_sdr17-ib-19307-tab003,6,4,1,1,1,exact_match,all employment sectors > federal government,1997 > female > %,all employment sectors > federal government,1997 > female > %,0.758124,0.758124,0.0,0.991402,0.991402,0.0
5d83157ab36434722d75bc48aa766684,1,0,1,557,35,0,557,35,0,1,1,1,exact_match,reasons for not following exposure schedule > no exposure schedule,%,reasons for not following exposure schedule > no exposure schedule,%,0.649526,0.649526,0.0,1.0,1.0,0.0
5dcac6754d11975fa3930f439ebb0c55,6,0,0,1602,6,2,1602,7,1,1,0,0,nearby_cell,employment rate > non-aboriginal population,difference > percentage points,employment rate > difference between aboriginal population and non-aboriginal population,single or previously married > percent,0.76672,0.798668,0.031948,0.949672,0.996379,0.046707
5dd3fec581f2e2b614b1c9d792723492,28,0,0,358,24,2,358,3,2,1,0,1,wrong_row,"windsor, ont","police officers > 2017 police officers per 100,000 population > rate","calgary, alta","police officers > 2017 police officers per 100,000 population > rate",0.593491,0.613219,0.019728,0.931033,0.962541,0.031509
5e0176fc5ef293e05e0adec1834e9ba1,1,0,1,55_167_tab03,0,3,55_167_tab03,0,3,1,1,1,exact_match,all ffrdcs,basic research (%),all ffrdcs,basic research (%),0.768971,0.768971,0.0,1.0,1.0,0.0
5e67fb36f15d3a45f3de600cb276dcfa,1,0,1,2769,1,3,2769,1,3,1,1,1,exact_match,percent > police wouldn't have considered the incident important enough,all territories,percent > police wouldn't have considered the incident important enough,all territories,0.804847,0.804847,0.0,0.979373,0.979373,0.0
5e9ced0bf3c1a05e1af49fc8a1564c13,9,0,0,1289,28,0,530,4,0,0,0,0,wrong_table,presence of children in the household > no child,volunteer rate > 2013 > percent,age > 20 to 24,volunteer rate > 2013,0.683328,0.707758,0.024431,0.946122,0.975012,0.028891
5ed2092dc316cd1060604cbb186859dc,20,0,0,65_20_nsf20316-tab001,9,1,56_173_tab1,0,6,0,0,0,wrong_table,domestic r&d performancea > paid for by others,2018,2010,all other sources,0.630817,0.61768,-0.013137,0.77597,0.89521,0.119239
5f15bb0bdbd99fee28e3a2c174a9376a,46,0,0,460,9,0,473,2,1,0,0,0,wrong_table,percent > other characteristics > has disability allowances,mean,percent > disability status > with a disability,couple > one with a disability,0.614731,0.668185,0.053454,0.850097,1.0,0.149903
5f27a42e7af7ab583cc23f200d1d3ea2,12,0,0,374_totto43034-1,0,3,374_totto43034-1,7,3,1,0,1,wrong_row,2012 > was,rushing > yds,total,rushing > yds,0.726517,0.75677,0.030253,0.958085,1.0,0.041915
5f854a40ecb198774d813ff2964ab33a,4,0,0,1902,3,0,1902,3,1,1,1,0,wrong_column,percentage > total aboriginal identity female population > inuit,chronic conditions > arthritis,percentage > total aboriginal identity female population > inuit,chronic conditions > high blood pressure,0.749533,0.765834,0.016301,0.925037,1.0,0.074963
5f99f86431d34a5f7fb933f284dbf17f,1,0,1,2546,26,1,2546,26,1,1,1,1,exact_match,percentage > participation in religious activities > participates in religious activities at least once a week,other donors,percentage > participation in religious activities > participates in religious activities at least once a week,other donors,0.804411,0.804411,0.0,1.0,1.0,0.0
5fd460f62e8f2d81508f1266ff126e94,3,0,0,1515,23,2,1515,23,0,1,1,0,wrong_column,millions of dollars > 2015 > gross operating surplus,average revision,millions of dollars > 2015 > gross operating surplus,revised average level,0.719213,0.733978,0.014765,0.97923,0.995388,0.016159
5fe2934ead520c25e97acbe048619037,2,0,0,88_totto10036-1,11,1,88_totto10036-1,11,7,1,1,0,same_value,stockport county > total,league > goals,stockport county > total,total > goals,0.771533,0.792711,0.021178,0.976404,1.0,0.023596
6014e8fab5e64e5d1704f20b73df45c9,1,0,1,59_totto6844-0,4,0,59_totto6844-0,4,0,1,1,1,exact_match,"2007 > ithyphallic released: july 17, 2007 label: nuclear blast formats: cd, lp",peak chart positions > us,"2007 > ithyphallic released: july 17, 2007 label: nuclear blast formats: cd, lp",peak chart positions > us,0.781378,0.781378,0.0,0.995494,0.995494,0.0
6062ffb190b9926c47fa663db94abeff,1,0,1,337_totto38199-0,4,8,337_totto38199-0,4,8,1,1,1,exact_match,neil,week > 9,neil,week > 9,0.725675,0.725675,0.0,1.0,1.0,0.0
608750fa3c9822027c548a9d27e268f4,1,0,1,2547,14,2,2547,14,2,1,1,1,exact_match,total > religious organizations,percentage of donations > percentage,total > religious organizations,percentage of donations > percentage,0.768544,0.768544,0.0,1.0,1.0,0.0
60dc6b768d8e242b810abbc495f6bfec,1,0,1,557,13,0,557,13,0,1,1,1,exact_match,frequency of use in last month > 11 to 31 sessions,%,frequency of use in last month > 11 to 31 sessions,%,0.641489,0.641489,0.0,1.0,1.0,0.0
61143c012eadeb4070c9f6ce7072fa8b,43,0,0,105_54_nsf19316-tab003,0,7,105_54_nsf19316-tab003,42,7,1,0,1,wrong_row,all companies,2015,r&d employment % of total employment in r&d performing companies > large companies > 500-999,2015,0.622579,0.689976,0.067396,0.852655,0.971274,0.118619
6131fa89d356092f30638a4cfa87e672,2,0,0,147_totto17602-3,14,10,147_totto17602-3,11,10,1,0,1,wrong_row,wigan athletic > total,total > goals,wigan athletic > 2004-05,total > goals,0.759012,0.760023,0.001011,0.998804,1.0,0.001196
6142816e85738dc6bd03e9e2d7b547b1,1,0,1,947,29,3,947,29,3,1,1,1,exact_match,percent > income sources > social assistance,potential workers > other potential workers,percent > income sources > social assistance,potential workers > other potential workers,0.622543,0.622543,0.0,1.0,1.0,0.0
614ce320e3b330cd99c1360131d01d1d,1,0,1,1340,0,3,1340,0,3,1,1,1,exact_match,total drug offences,2019 > rate,total drug offences,2019 > rate,0.771943,0.771943,0.0,0.992974,0.992974,0.0
616c7485444528e0c2e4b3a08ec733a2,1,0,1,2767,31,2,2767,31,2,1,1,1,exact_match,percent > caused injuries > no,nunavut,percent > caused injuries > no,nunavut,0.735662,0.735662,0.0,0.997187,0.997187,0.0
61801ed63c196b48aa06c3980321c52b,1,0,1,240_totto27228-1,2,0,240_totto27228-1,2,0,1,1,1,exact_match,america de cali > 2001,league > division,america de cali > 2001,league > division,0.730194,0.730194,0.0,1.0,1.0,0.0
61c5bc8c833bf6ec0d6c96b447424b8b,3,0,0,186_87_tab5,0,0,186_87_tab5,12,0,1,0,1,wrong_row,all nonprofit institutions,all federal obligations,all nonprofit institutions > all other nonprofit institutions,all federal obligations,0.721501,0.724536,0.003035,0.977031,1.0,0.022969
61ee931831675c1afd8a8a886df4027c,1,0,1,457_totto52605-1,2,4,457_totto52605-1,2,4,1,1,1,exact_match,1968 > little arrows,peak chart positions > uk,1968 > little arrows,peak chart positions > uk,0.725134,0.725134,0.0,1.0,1.0,0.0
6212e7e804400c635133bec9b7196147,25,0,0,50_164_tab3,2,1,48_164_tab1,0,4,0,0,0,wrong_table,all u.s. seh doctorate holders > sex > male,in labor force > all,number in labor force > all seh fields,2010,0.728078,0.770221,0.042144,0.911004,1.0,0.088996
62f5cbd18ef541186383c194c78cd0b4,3,0,0,1723,8,3,1723,8,2,1,1,0,wrong_column,total - census family status > non-census family household,homelessness support sector > percentage,total - census family status > non-census family household,homelessness support sector > count,0.782693,0.79016,0.007468,0.985981,0.994805,0.008824
63293776b58761839a8172ed8e114c23,2,0,0,342_totto38911-1,0,1,342_totto38911-1,0,4,1,1,0,wrong_column,2004 > 10,rushing > yds,2004 > 10,rushing > td,0.667758,0.686887,0.01913,0.974453,1.0,0.025547
636ac4e9b948fe06a54df935f639a951,11,0,0,65_20_nsf20316-tab001,5,1,65_20_nsf20316-tab001,28,1,1,0,1,wrong_row,domestic r&d performancea > paid for by the companyc,2018,"size of company > large companies > 10,000-24,999",2018,0.648238,0.6595,0.011262,0.812366,0.883132,0.070765
63728aa6d540ab921547dde59cd18830,35,0,0,1913,9,2,1496,37,8,0,0,0,wrong_table,2014/2015,total cases > number,other federal statute offences > youth criminal justice act,total cases > number,0.715496,0.774276,0.058781,0.922104,1.0,0.077896
63dcd68a11a55c23056f152dbff64f90,1,0,1,1653,1,1,1653,1,1,1,1,1,exact_match,percent > sex > male,received support for caregiving in the past 12 months > social support,percent > sex > male,received support for caregiving in the past 12 months > social support,0.741237,0.741237,0.0,1.0,1.0,0.0
6505ce180ee57d845385643242accfcc,1,0,1,241_totto27420-4,3,3,241_totto27420-4,3,3,1,1,1,exact_match,2015 > nc state,passing > yds,2015 > nc state,passing > yds,0.724092,0.724092,0.0,1.0,1.0,0.0
